"source_url","target_url","status_code","include_subdomains","preserve_query_string","subpath_matching"
"https://bringasinsurance.com/renters-insurance-in-seattle-washington","https://bringasinsurance.com/renters-insurance","301","true","false","false"
"https://bringasinsurance.com/renters-insurance-in-seattle-washington/","https://bringasinsurance.com/renters-insurance","301","true","false","false"
"https://bringasinsurance.com/es/renters-insurance-in-seattle-washington","https://bringasinsurance.com/renters-insurance","301","true","false","false"
"https://bringasinsurance.com/es/renters-insurance-in-seattle-washington/","https://bringasinsurance.com/renters-insurance","301","true","false","false"
"https://bringasinsurance.com/seguros-para-inquilinos-en-seattle-washington","https://bringasinsurance.com/renters-insurance","301","true","false","false"
"https://bringasinsurance.com/seguros-para-inquilinos-en-seattle-washington/","https://bringasinsurance.com/renters-insurance","301","true","false","false"
"https://bringasinsurance.com/es/seguros-para-inquilinos-en-seattle-washington","https://bringasinsurance.com/renters-insurance","301","true","false","false"
"https://bringasinsurance.com/es/seguros-para-inquilinos-en-seattle-washington/","https://bringasinsurance.com/renters-insurance","301","true","false","false"
"https://bringasinsurance.com/seguros-de-vida-en-seattle-washington","https://bringasinsurance.com/life-insurance","301","true","false","false"
"https://bringasinsurance.com/seguros-de-vida-en-seattle-washington/","https://bringasinsurance.com/life-insurance","301","true","false","false"
"https://bringasinsurance.com/es/seguros-de-vida-en-seattle-washington","https://bringasinsurance.com/life-insurance","301","true","false","false"
"https://bringasinsurance.com/es/seguros-de-vida-en-seattle-washington/","https://bringasinsurance.com/life-insurance","301","true","false","false"
"https://bringasinsurance.com/life-insurance-in-seattle-washington","https://bringasinsurance.com/life-insurance","301","true","false","false"
"https://bringasinsurance.com/life-insurance-in-seattle-washington/","https://bringasinsurance.com/life-insurance","301","true","false","false"
"https://bringasinsurance.com/es/life-insurance-in-seattle-washington","https://bringasinsurance.com/life-insurance","301","true","false","false"
"https://bringasinsurance.com/es/life-insurance-in-seattle-washington/","https://bringasinsurance.com/life-insurance","301","true","false","false"
"https://bringasinsurance.com/motorcycle-insurance-in-seattle-washington","https://bringasinsurance.com/motorcycle-insurance","301","true","false","false"
"https://bringasinsurance.com/motorcycle-insurance-in-seattle-washington/","https://bringasinsurance.com/motorcycle-insurance","301","true","false","false"
"https://bringasinsurance.com/es/motorcycle-insurance-in-seattle-washington","https://bringasinsurance.com/motorcycle-insurance","301","true","false","false"
"https://bringasinsurance.com/es/motorcycle-insurance-in-seattle-washington/","https://bringasinsurance.com/motorcycle-insurance","301","true","false","false"
"https://bringasinsurance.com/seguros-para-motocicleta-en-seattle-washington","https://bringasinsurance.com/motorcycle-insurance","301","true","false","false"
"https://bringasinsurance.com/seguros-para-motocicleta-en-seattle-washington/","https://bringasinsurance.com/motorcycle-insurance","301","true","false","false"
"https://bringasinsurance.com/es/seguros-para-motocicleta-en-seattle-washington","https://bringasinsurance.com/motorcycle-insurance","301","true","false","false"
"https://bringasinsurance.com/es/seguros-para-motocicleta-en-seattle-washington/","https://bringasinsurance.com/motorcycle-insurance","301","true","false","false"
"https://bringasinsurance.com/boat-insurance-in-seattle-washington","https://bringasinsurance.com/boat-insurance","301","true","false","false"
"https://bringasinsurance.com/boat-insurance-in-seattle-washington/","https://bringasinsurance.com/boat-insurance","301","true","false","false"
"https://bringasinsurance.com/es/boat-insurance-in-seattle-washington","https://bringasinsurance.com/boat-insurance","301","true","false","false"
"https://bringasinsurance.com/es/boat-insurance-in-seattle-washington/","https://bringasinsurance.com/boat-insurance","301","true","false","false"
"https://bringasinsurance.com/seguros-para-botes-en-seattle-washington","https://bringasinsurance.com/boat-insurance","301","true","false","false"
"https://bringasinsurance.com/seguros-para-botes-en-seattle-washington/","https://bringasinsurance.com/boat-insurance","301","true","false","false"
"https://bringasinsurance.com/es/seguros-para-botes-en-seattle-washington","https://bringasinsurance.com/boat-insurance","301","true","false","false"
"https://bringasinsurance.com/es/seguros-para-botes-en-seattle-washington/","https://bringasinsurance.com/boat-insurance","301","true","false","false"
"https://bringasinsurance.com/recreational-vehicle-insurance","https://bringasinsurance.com/rv-insurance","301","true","false","false"
"https://bringasinsurance.com/recreational-vehicle-insurance/","https://bringasinsurance.com/rv-insurance","301","true","false","false"
"https://bringasinsurance.com/es/recreational-vehicle-insurance","https://bringasinsurance.com/rv-insurance","301","true","false","false"
"https://bringasinsurance.com/es/recreational-vehicle-insurance/","https://bringasinsurance.com/rv-insurance","301","true","false","false"
"https://bringasinsurance.com/recreational-vehicle-insurance-in-seattle-washington","https://bringasinsurance.com/rv-insurance","301","true","false","false"
"https://bringasinsurance.com/recreational-vehicle-insurance-in-seattle-washington/","https://bringasinsurance.com/rv-insurance","301","true","false","false"
"https://bringasinsurance.com/es/recreational-vehicle-insurance-in-seattle-washington","https://bringasinsurance.com/rv-insurance","301","true","false","false"
"https://bringasinsurance.com/es/recreational-vehicle-insurance-in-seattle-washington/","https://bringasinsurance.com/rv-insurance","301","true","false","false"
"https://bringasinsurance.com/seguro-para-vehiculos-recreativos-en-seattle-washington","https://bringasinsurance.com/rv-insurance","301","true","false","false"
"https://bringasinsurance.com/seguro-para-vehiculos-recreativos-en-seattle-washington/","https://bringasinsurance.com/rv-insurance","301","true","false","false"
"https://bringasinsurance.com/es/seguro-para-vehiculos-recreativos-en-seattle-washington","https://bringasinsurance.com/rv-insurance","301","true","false","false"
"https://bringasinsurance.com/es/seguro-para-vehiculos-recreativos-en-seattle-washington/","https://bringasinsurance.com/rv-insurance","301","true","false","false"
"https://bringasinsurance.com/personal-umbrella-in-seattle-washington","https://bringasinsurance.com/personal-umbrella","301","true","false","false"
"https://bringasinsurance.com/personal-umbrella-in-seattle-washington/","https://bringasinsurance.com/personal-umbrella","301","true","false","false"
"https://bringasinsurance.com/es/personal-umbrella-in-seattle-washington","https://bringasinsurance.com/personal-umbrella","301","true","false","false"
"https://bringasinsurance.com/es/personal-umbrella-in-seattle-washington/","https://bringasinsurance.com/personal-umbrella","301","true","false","false"
"https://bringasinsurance.com/paraguas-personal-en-seattle-washington","https://bringasinsurance.com/personal-umbrella","301","true","false","false"
"https://bringasinsurance.com/paraguas-personal-en-seattle-washington/","https://bringasinsurance.com/personal-umbrella","301","true","false","false"
"https://bringasinsurance.com/es/paraguas-personal-en-seattle-washington","https://bringasinsurance.com/personal-umbrella","301","true","false","false"
"https://bringasinsurance.com/es/paraguas-personal-en-seattle-washington/","https://bringasinsurance.com/personal-umbrella","301","true","false","false"
"https://bringasinsurance.com/commercial-property-insurance-in-seattle-washington","https://bringasinsurance.com/commercial-property","301","true","false","false"
"https://bringasinsurance.com/commercial-property-insurance-in-seattle-washington/","https://bringasinsurance.com/commercial-property","301","true","false","false"
"https://bringasinsurance.com/es/commercial-property-insurance-in-seattle-washington","https://bringasinsurance.com/commercial-property","301","true","false","false"
"https://bringasinsurance.com/es/commercial-property-insurance-in-seattle-washington/","https://bringasinsurance.com/commercial-property","301","true","false","false"
"https://bringasinsurance.com/seguros-para-propiedad-comercial-en-seattle-washington","https://bringasinsurance.com/commercial-property","301","true","false","false"
"https://bringasinsurance.com/seguros-para-propiedad-comercial-en-seattle-washington/","https://bringasinsurance.com/commercial-property","301","true","false","false"
"https://bringasinsurance.com/es/seguros-para-propiedad-comercial-en-seattle-washington","https://bringasinsurance.com/commercial-property","301","true","false","false"
"https://bringasinsurance.com/es/seguros-para-propiedad-comercial-en-seattle-washington/","https://bringasinsurance.com/commercial-property","301","true","false","false"
"https://bringasinsurance.com/commercial-auto-insurance-in-seattle-washington","https://bringasinsurance.com/commercial-auto","301","true","false","false"
"https://bringasinsurance.com/commercial-auto-insurance-in-seattle-washington/","https://bringasinsurance.com/commercial-auto","301","true","false","false"
"https://bringasinsurance.com/es/commercial-auto-insurance-in-seattle-washington","https://bringasinsurance.com/commercial-auto","301","true","false","false"
"https://bringasinsurance.com/es/commercial-auto-insurance-in-seattle-washington/","https://bringasinsurance.com/commercial-auto","301","true","false","false"
"https://bringasinsurance.com/seguro-auto-comercial-en-seattle-washington","https://bringasinsurance.com/commercial-auto","301","true","false","false"
"https://bringasinsurance.com/seguro-auto-comercial-en-seattle-washington/","https://bringasinsurance.com/commercial-auto","301","true","false","false"
"https://bringasinsurance.com/es/seguro-auto-comercial-en-seattle-washington","https://bringasinsurance.com/commercial-auto","301","true","false","false"
"https://bringasinsurance.com/es/seguro-auto-comercial-en-seattle-washington/","https://bringasinsurance.com/commercial-auto","301","true","false","false"
"https://bringasinsurance.com/business-owners-insurance-in-seattle-washington","https://bringasinsurance.com/bop-insurance","301","true","false","false"
"https://bringasinsurance.com/business-owners-insurance-in-seattle-washington/","https://bringasinsurance.com/bop-insurance","301","true","false","false"
"https://bringasinsurance.com/es/business-owners-insurance-in-seattle-washington","https://bringasinsurance.com/bop-insurance","301","true","false","false"
"https://bringasinsurance.com/es/business-owners-insurance-in-seattle-washington/","https://bringasinsurance.com/bop-insurance","301","true","false","false"
"https://bringasinsurance.com/seguros-para-propietarios-de-negocios-en-seattle-washington","https://bringasinsurance.com/bop-insurance","301","true","false","false"
"https://bringasinsurance.com/seguros-para-propietarios-de-negocios-en-seattle-washington/","https://bringasinsurance.com/bop-insurance","301","true","false","false"
"https://bringasinsurance.com/es/seguros-para-propietarios-de-negocios-en-seattle-washington","https://bringasinsurance.com/bop-insurance","301","true","false","false"
"https://bringasinsurance.com/es/seguros-para-propietarios-de-negocios-en-seattle-washington/","https://bringasinsurance.com/bop-insurance","301","true","false","false"
"https://bringasinsurance.com/building-insurance-in-seattle-washington","https://bringasinsurance.com/building-owners","301","true","false","false"
"https://bringasinsurance.com/building-insurance-in-seattle-washington/","https://bringasinsurance.com/building-owners","301","true","false","false"
"https://bringasinsurance.com/es/building-insurance-in-seattle-washington","https://bringasinsurance.com/building-owners","301","true","false","false"
"https://bringasinsurance.com/es/building-insurance-in-seattle-washington/","https://bringasinsurance.com/building-owners","301","true","false","false"
"https://bringasinsurance.com/seguros-para-propietarios-de-edificios-en-seattle-washington","https://bringasinsurance.com/building-owners","301","true","false","false"
"https://bringasinsurance.com/seguros-para-propietarios-de-edificios-en-seattle-washington/","https://bringasinsurance.com/building-owners","301","true","false","false"
"https://bringasinsurance.com/es/seguros-para-propietarios-de-edificios-en-seattle-washington","https://bringasinsurance.com/building-owners","301","true","false","false"
"https://bringasinsurance.com/es/seguros-para-propietarios-de-edificios-en-seattle-washington/","https://bringasinsurance.com/building-owners","301","true","false","false"
"https://bringasinsurance.com/general-insurance-in-seattle-washington","https://bringasinsurance.com/general-liability","301","true","false","false"
"https://bringasinsurance.com/general-insurance-in-seattle-washington/","https://bringasinsurance.com/general-liability","301","true","false","false"
"https://bringasinsurance.com/es/general-insurance-in-seattle-washington","https://bringasinsurance.com/general-liability","301","true","false","false"
"https://bringasinsurance.com/es/general-insurance-in-seattle-washington/","https://bringasinsurance.com/general-liability","301","true","false","false"
"https://bringasinsurance.com/general-liability-insurance-in-seattle-washington","https://bringasinsurance.com/general-liability","301","true","false","false"
"https://bringasinsurance.com/general-liability-insurance-in-seattle-washington/","https://bringasinsurance.com/general-liability","301","true","false","false"
"https://bringasinsurance.com/es/general-liability-insurance-in-seattle-washington","https://bringasinsurance.com/general-liability","301","true","false","false"
"https://bringasinsurance.com/es/general-liability-insurance-in-seattle-washington/","https://bringasinsurance.com/general-liability","301","true","false","false"
"https://bringasinsurance.com/seguros-de-responsabilidad-general-en-seattle-washington","https://bringasinsurance.com/general-liability","301","true","false","false"
"https://bringasinsurance.com/seguros-de-responsabilidad-general-en-seattle-washington/","https://bringasinsurance.com/general-liability","301","true","false","false"
"https://bringasinsurance.com/es/seguros-de-responsabilidad-general-en-seattle-washington","https://bringasinsurance.com/general-liability","301","true","false","false"
"https://bringasinsurance.com/es/seguros-de-responsabilidad-general-en-seattle-washington/","https://bringasinsurance.com/general-liability","301","true","false","false"
"https://bringasinsurance.com/restaurant-insurance-in-seattle-washington","https://bringasinsurance.com/restaurant-insurance","301","true","false","false"
"https://bringasinsurance.com/restaurant-insurance-in-seattle-washington/","https://bringasinsurance.com/restaurant-insurance","301","true","false","false"
"https://bringasinsurance.com/es/restaurant-insurance-in-seattle-washington","https://bringasinsurance.com/restaurant-insurance","301","true","false","false"
"https://bringasinsurance.com/es/restaurant-insurance-in-seattle-washington/","https://bringasinsurance.com/restaurant-insurance","301","true","false","false"
"https://bringasinsurance.com/seguros-para-restaurantes-en-seattle-washington","https://bringasinsurance.com/restaurant-insurance","301","true","false","false"
"https://bringasinsurance.com/seguros-para-restaurantes-en-seattle-washington/","https://bringasinsurance.com/restaurant-insurance","301","true","false","false"
"https://bringasinsurance.com/es/seguros-para-restaurantes-en-seattle-washington","https://bringasinsurance.com/restaurant-insurance","301","true","false","false"
"https://bringasinsurance.com/es/seguros-para-restaurantes-en-seattle-washington/","https://bringasinsurance.com/restaurant-insurance","301","true","false","false"
"https://bringasinsurance.com/contractors-insurance-in-seattle-washington","https://bringasinsurance.com/contractors-insurance","301","true","false","false"
"https://bringasinsurance.com/contractors-insurance-in-seattle-washington/","https://bringasinsurance.com/contractors-insurance","301","true","false","false"
"https://bringasinsurance.com/es/contractors-insurance-in-seattle-washington","https://bringasinsurance.com/contractors-insurance","301","true","false","false"
"https://bringasinsurance.com/es/contractors-insurance-in-seattle-washington/","https://bringasinsurance.com/contractors-insurance","301","true","false","false"
"https://bringasinsurance.com/seguros-para-contratistas-en-seattle-washington","https://bringasinsurance.com/contractors-insurance","301","true","false","false"
"https://bringasinsurance.com/seguros-para-contratistas-en-seattle-washington/","https://bringasinsurance.com/contractors-insurance","301","true","false","false"
"https://bringasinsurance.com/es/seguros-para-contratistas-en-seattle-washington","https://bringasinsurance.com/contractors-insurance","301","true","false","false"
"https://bringasinsurance.com/es/seguros-para-contratistas-en-seattle-washington/","https://bringasinsurance.com/contractors-insurance","301","true","false","false"
"https://bringasinsurance.com/fianzas-para-seguros-en-seattle-washington","https://bringasinsurance.com/bonds-surety","301","true","false","false"
"https://bringasinsurance.com/fianzas-para-seguros-en-seattle-washington/","https://bringasinsurance.com/bonds-surety","301","true","false","false"
"https://bringasinsurance.com/es/fianzas-para-seguros-en-seattle-washington","https://bringasinsurance.com/bonds-surety","301","true","false","false"
"https://bringasinsurance.com/es/fianzas-para-seguros-en-seattle-washington/","https://bringasinsurance.com/bonds-surety","301","true","false","false"
"https://bringasinsurance.com/agentes-de-seguros-en-seattle-washington","https://bringasinsurance.com/about","301","true","false","false"
"https://bringasinsurance.com/agentes-de-seguros-en-seattle-washington/","https://bringasinsurance.com/about","301","true","false","false"
"https://bringasinsurance.com/es/agentes-de-seguros-en-seattle-washington","https://bringasinsurance.com/about","301","true","false","false"
"https://bringasinsurance.com/es/agentes-de-seguros-en-seattle-washington/","https://bringasinsurance.com/about","301","true","false","false"
"https://bringasinsurance.com/agentes","https://bringasinsurance.com/about","301","true","false","false"
"https://bringasinsurance.com/agentes/","https://bringasinsurance.com/about","301","true","false","false"
"https://bringasinsurance.com/es/agentes","https://bringasinsurance.com/about","301","true","false","false"
"https://bringasinsurance.com/es/agentes/","https://bringasinsurance.com/about","301","true","false","false"
"https://bringasinsurance.com/best-insurance-agents-in-houston","https://bringasinsurance.com/about","301","true","false","false"
"https://bringasinsurance.com/best-insurance-agents-in-houston/","https://bringasinsurance.com/about","301","true","false","false"
"https://bringasinsurance.com/es/best-insurance-agents-in-houston","https://bringasinsurance.com/about","301","true","false","false"
"https://bringasinsurance.com/es/best-insurance-agents-in-houston/","https://bringasinsurance.com/about","301","true","false","false"
"https://bringasinsurance.com/contacto","https://bringasinsurance.com/contact","301","true","false","false"
"https://bringasinsurance.com/contacto/","https://bringasinsurance.com/contact","301","true","false","false"
"https://bringasinsurance.com/es/contacto","https://bringasinsurance.com/contact","301","true","false","false"
"https://bringasinsurance.com/es/contacto/","https://bringasinsurance.com/contact","301","true","false","false"
"https://bringasinsurance.com/payments","https://bringasinsurance.com/pay-my-bill","301","true","false","false"
"https://bringasinsurance.com/payments/","https://bringasinsurance.com/pay-my-bill","301","true","false","false"
"https://bringasinsurance.com/es/payments","https://bringasinsurance.com/pay-my-bill","301","true","false","false"
"https://bringasinsurance.com/es/payments/","https://bringasinsurance.com/pay-my-bill","301","true","false","false"
"https://bringasinsurance.com/pagos","https://bringasinsurance.com/pay-my-bill","301","true","false","false"
"https://bringasinsurance.com/pagos/","https://bringasinsurance.com/pay-my-bill","301","true","false","false"
"https://bringasinsurance.com/es/pagos","https://bringasinsurance.com/pay-my-bill","301","true","false","false"
"https://bringasinsurance.com/es/pagos/","https://bringasinsurance.com/pay-my-bill","301","true","false","false"
"https://bringasinsurance.com/customer-quoting","https://bringasinsurance.com/quote","301","true","false","false"
"https://bringasinsurance.com/customer-quoting/","https://bringasinsurance.com/quote","301","true","false","false"
"https://bringasinsurance.com/es/customer-quoting","https://bringasinsurance.com/quote","301","true","false","false"
"https://bringasinsurance.com/es/customer-quoting/","https://bringasinsurance.com/quote","301","true","false","false"
"https://bringasinsurance.com/cotizacion","https://bringasinsurance.com/quote","301","true","false","false"
"https://bringasinsurance.com/cotizacion/","https://bringasinsurance.com/quote","301","true","false","false"
"https://bringasinsurance.com/es/cotizacion","https://bringasinsurance.com/quote","301","true","false","false"
"https://bringasinsurance.com/es/cotizacion/","https://bringasinsurance.com/quote","301","true","false","false"
"https://bringasinsurance.com/privacy","https://bringasinsurance.com/","301","true","false","false"
"https://bringasinsurance.com/privacy/","https://bringasinsurance.com/","301","true","false","false"
"https://bringasinsurance.com/es/privacy","https://bringasinsurance.com/","301","true","false","false"
"https://bringasinsurance.com/es/privacy/","https://bringasinsurance.com/","301","true","false","false"
"https://bringasinsurance.com/privacidad","https://bringasinsurance.com/","301","true","false","false"
"https://bringasinsurance.com/privacidad/","https://bringasinsurance.com/","301","true","false","false"
"https://bringasinsurance.com/es/privacidad","https://bringasinsurance.com/","301","true","false","false"
"https://bringasinsurance.com/es/privacidad/","https://bringasinsurance.com/","301","true","false","false"
"https://bringasinsurance.com/es","https://bringasinsurance.com/","301","true","false","false"
"https://bringasinsurance.com/es/","https://bringasinsurance.com/","301","true","false","false"
